frame,distance
1,22.7784396768215
2,22.8376465825518
3,22.5997747545898
4,22.7402141279581
5,22.1436300802022
6,23.3405974698054
7,23.0246545479781
8,23.0475694436248
9,22.2027137538183
10,21.6438579001349
11,21.1575758116206
12,22.1194207470352
13,21.069864311755
14,22.020341234703
15,20.4249107889462
16,20.2601878883464
17,19.7466048924575
18,19.3576300928789
19,19.7096466624398
20,18.8533330543492
21,18.5954231942763
22,19.7367742081068
23,18.596067325382
24,17.9808410802566
25,18.1657056850395
26,17.4886140352489
27,16.4638139173942
28,16.3652363527385
29,15.7833629740516
30,16.1508665514043
31,15.415414862457
32,15.6640999826593
33,16.0040553794365
34,15.6958852047342
35,15.5460831390344
36,14.7549083983147
37,14.9681211774522
38,14.7871743674435
39,14.1167509750214
40,14.1281486449677
41,13.9659014688905
42,13.823841704142
43,14.384039929845
44,13.9275517011132
45,13.7194279389365
46,13.7849763689542
47,13.1264698109898
48,13.0463759919689
49,12.6449847634755
50,12.997946372589
51,11.7519153441338
52,12.5370176002115
53,12.3578696050239
54,11.8852776614556
55,11.9221272490535
56,11.8921782668741
57,11.0958377169419
58,11.4286847751004
59,11.0986231430786
60,10.8560926817648
61,10.4642465706633
62,10.1910051566728
63,10.3752059892261
64,10.0132889810492
65,9.56414106885257
66,9.58458634184067
67,9.63488132371324
68,9.64227935672343
69,9.01663932245046
70,9.41660475957566
71,9.98027046015928
72,10.0073056091937
73,9.65573117565406
74,8.85467023281035
75,8.59848717907004
76,8.67322357697332
77,8.43621953475751
78,8.16870608640982
79,7.33312779425073
80,7.73324491170357
81,7.86716484893372
82,7.31010108183369
83,7.11105750213135
84,6.55984193546804
85,5.63854804009652
86,6.68862457291241
87,7.14965965105504
88,6.69100844857967
89,6.70688115921435
90,6.78064115907627
91,6.77550488653338
92,6.59625599397769
93,6.57522315685253
94,6.5874676555315
95,7.13173644432525
96,6.6730595806847
97,6.33908195114104
98,6.68208816368406
99,6.40174334278005
100,4.97095034817922
101,5.89052103375153
102,5.30338425211276
103,5.15466423043231
104,3.80398448753126
105,3.94214768811098
106,3.43990048835912
107,4.0559468618201
108,3.4365169840497
109,3.3972467595532
110,3.44027741845703
111,3.44254395514737
112,3.34386603933981
113,2.95300688396228
114,3.37226983687516
115,2.98861440241877
116,3.68982490155802
117,3.31159488621334
118,3.46392113579661
119,3.89369963787989
120,3.30787689198133
121,3.61976455441445
122,3.49349768746226
123,2.07838198553081
124,2.9689615411968
125,1.23125694795825
126,3.18149691277434
127,3.73045034790502
128,3.41256346253112
129,2.72559284759697
130,3.24307331588925
131,2.71342212109157
132,2.55813474304963
133,2.40006322797349
134,2.41950462161388
135,2.46054173155925
136,2.25474035085017
137,2.46549687307631
138,2.38804951426402
139,3.09689482888901
140,2.90635514508833
141,2.54895464640168
142,2.80127276302773
143,2.57827900489422
144,2.18767557503694
145,2.2966203293497
146,2.32010796995556
147,2.25935973222029
148,2.10938176676452
149,2.40999328457436
150,2.52106450395915
151,2.86741480778305
152,2.10625327618198
153,2.00457537873424
154,2.02227435732571
155,2.0435870052632
156,1.96441599356225
157,1.7715033683157
158,1.67273532434923
159,2.23603290267736
160,1.83364078644295
161,1.30943086343867
162,2.07323224977187
163,2.30734371494113
164,2.80636843850899
165,2.98663078775047
166,3.28445758516962
167,3.35975085095571
168,3.23610553343439
169,2.7187853825383
170,3.13239596903282
171,2.74516246579301
172,2.38667824437871
173,2.84167294067544
174,2.04041347458719
175,2.66711223132795
176,2.34497976966631
177,2.23481885234951
178,1.60894407379897
179,2.23888313454149
180,1.70015910974741
181,1.66122623197574
182,1.84202079023583
183,1.92524176518162
184,1.72054075358098
185,1.58061636391457
186,1.70655364459493
187,1.49091715154587
188,1.93657128972543
189,1.74494399652529
190,2.139480819926
191,1.48967976098562
192,1.83811985284127
193,1.19017836570001
194,0.342149242876146
195,1.5721562603208
196,1.18424211912102
197,1.32490623918124
198,0.938314675389267
199,0.802626742695519
200,1.21622222718547
201,0.886081662930189
202,0.828617362251461
203,0.954794392297541
204,1.79993446511945
205,0.322631406229796
206,0.748079814626638
207,1.2568135262444
208,1.28583196669015
209,0.886717951675542
210,1.31915193509856
211,1.14626476572536
